time;id0C3_10_SAS.id0C3_agSteer025Resl
113943.8;188.75
113953.8;187.5
113963.9;188.75
113973.9;188.75
113984;188.75
113994.1;188.75
114004.1;187.5
114014.1;188.75
114024.2;188.75
114034.2;188.75
114044.3;188.75
114054.3;188.75
114064.4;188.75
114074.5;188.75
114084.5;187.5
114094.5;188.75
114104.7;188.75
114114.7;188.75
114124.7;188.75
114134.8;188.75
114144.8;188.75
114154.8;188.75
114165;188.75
114175;188.75
114185;188.75
114195.1;187.5
114205.1;188.75
114215.1;187.5
114225.3;187.5
114235.3;188.75
114245.3;188.75
114255.4;187.5
114265.4;187.5
114275.5;188.75
114285.6;187.5
114295.6;188.75
114305.6;188.75
114315.7;187.5
114325.7;188.75
114335.8;188.75
114345.9;188.75
114355.9;188.75
114365.9;188.75
114376;188.75
114386;188.75
114396.1;187.5
114406.2;188.75
114416.2;188.75
114426.2;188.75
114436.3;188.75
114446.3;188.75
114456.4;188.75
114466.5;188.75
114476.5;188.75
114486.5;188.75
114496.7;188.75
114506.6;188.75
114516.7;188.75
114526.8;188.75
114536.8;188.75
114546.8;188.75
114557;189
114567;188.75
114577;188.75
114587.1;188.75
114597.1;188.75
114607.1;188.75
114617.3;189
114627.3;188.75
114637.3;188.75
114647.4;188.75
114657.4;188.75
114667.4;188.75
114677.6;188.75
114687.6;188.75
114697.6;188.75
114707.7;188.75
114717.7;188.75
114727.8;189
114737.9;188.75
114747.9;188.75
114757.9;188.75
114768;188.75
114778.1;188.75
114788.1;188.75
114798.2;189
114808.2;188.75
114818.2;188.75
114828.3;188.75
114838.3;188.75
114848.4;188.75
114858.5;188.75
114868.5;188.75
114878.5;188.75
114888.6;188.75
114898.6;189
114908.7;188.75
114918.8;188.75
114928.8;188.75
114938.8;188.75
114948.9;188.75
114959;188.75
114969;189
114979.1;188.75
114989.1;188.75
114999.1;188.75
115009.3;189
115019.3;189
115029.3;188.75
115039.4;188.75
115049.4;188.75
115059.4;188.75
115069.6;188.75
115079.6;188.75
115089.6;188.75
115099.7;188.75
115109.7;188.75
115119.7;188.75
115129.9;188.75
115139.9;188.75
115149.9;187.5
115160;187.25
115170;187.75
115180.1;186.25
115190.1;186.25
115200.2;186.25
115210.3;187
115220.3;185.25
115230.3;184.25
115240.4;184
115250.4;182.75
115260.5;181.75
115270.6;181
115280.6;180.75
115290.6;179.5
115300.7;179.25
115310.7;180
115320.8;179
115330.9;177.5
115340.9;177.75
115350.9;178
115361;178
115371;178
115381.1;178
115391.2;178
115401.2;178
115411.2;178
115421.4;177.75
115431.4;177.75
115441.4;177.75
115451.5;177.75
115461.5;177.75
115471.5;177.75
115481.7;177.75
115491.7;177.75
115501.7;177.75
115511.8;177.75
115521.8;177.75
115531.9;177.75
115542;177.75
115552;177.75
115562;177.75
115572.1;177.75
115582.1;177.75
115592.2;177.75
115602.3;177.75
115612.3;177.75
115622.3;177.75
115632.4;178
115642.4;177.75
115652.5;178
115662.5;177.75
115672.6;178
115682.7;177.75
115692.7;177.75
115702.7;178
115712.8;178
115722.9;178
115732.9;178
115743;178
115753;178
115763;178
115773.1;177.75
115783.1;178
115793.2;178
115803.3;178
115813.3;177.75
115823.3;178
115833.4;178
115843.4;178
115853.5;178
115863.6;177.25
115873.6;178
115883.6;177.25
115893.8;178
115903.8;178
115913.8;178
115923.9;178
115933.9;178
115943.9;178
115954.1;178
115964.1;177.25
115974.1;178
115984.2;178
115994.2;177.25
116004.3;178
116014.4;178
116024.4;177.25
116034.4;177.25
116044.5;177.25
116054.5;177.25
116064.6;177.5
116074.7;177.25
116084.7;177.25
116094.7;177.25
116104.8;177.25
116114.8;177.5
116124.9;177.5
116135;177.25
116145;177.25
116155;177.25
116165.1;177.25
116175.1;177.25
116185.2;177.25
116195.3;177.25
116205.3;177.25
116215.3;177.5
116225.4;177.25
116235.4;178
116245.5;177.25
116255.6;178
116265.6;178
116275.6;176.5
116285.7;176.75
116295.7;174.5
116305.9;174.75
116315.8;173.25
116325.9;174
116336;173.75
116346;173
116356.1;172
116366.1;169.25
116376.2;167.5
116386.2;165.75
116396.2;161.5
116406.4;158.5
116416.4;156.25
116426.4;155.75
116436.5;154.5
116446.5;154.5
116456.6;156
116466.6;157
116476.7;157.75
116486.7;157.75
116496.8;157.75
116506.8;157.75
116516.9;158
116527;157.75
116537;158
116547;157.75
116557.1;157.75
116567.1;157.75
116577.2;157.75
116587.2;157.75
116597.3;157.75
116607.3;157.75
116617.4;157.75
116627.4;158
116637.5;156.5
116647.5;156.5
116657.6;156.5
116667.6;156.25
116677.7;157
116687.8;156.25
116697.8;157
116707.9;157
116717.9;157
116728;156.75
116738;156.75
116748.1;155.25
116758.1;156
116768.1;155.75
116778.3;154.25
116788.3;155
116798.3;154
116808.4;153
116818.4;151.75
116828.4;150.75
116838.6;149.25
116848.6;149
116858.6;147.5
116868.7;146.5
116878.7;146.25
116888.7;146.75
116898.9;145.5
116908.9;145.25
116918.9;145.25
116929;145.25
116939;146
116949.1;145.25
116959.2;145.25
116969.2;145.25
116979.2;145.25
116989.3;145.5
116999.3;145.5
117009.4;145.5
117019.5;145.5
117029.5;146.75
117039.5;145.5
117049.6;146.75
117059.6;146.75
117069.7;146.75
117079.8;147
117089.8;146.75
117099.8;147
117109.9;147
117119.9;146.25
117130;146.25
117140.1;146.25
117150.1;147
117160.1;146.25
117170.2;146.25
117180.3;146.25
117190.3;146.25
117200.4;146.25
117210.4;146.25
117220.5;146.25
117230.5;146.25
117240.5;146.25
117250.7;146.25
117260.7;146.25
117270.7;146.25
117280.8;146.25
117290.8;146.25
117300.8;146.5
117311;146.5
117321;146.5
117331;147.75
117341.1;148
117351.1;148
117361.2;148
117371.3;148
117381.3;148
117391.3;148
117401.4;148
117411.4;148
117421.5;148
117431.6;148
117441.6;148
117451.6;148
117461.7;148
117471.7;148
117481.8;148
117491.9;148
117501.9;148
117511.9;147.25
117522;148
117532;147.25
117542.1;147.25
117552.2;147.25
117562.2;147.5
117572.2;148.75
117582.3;149
117592.3;148.75
117602.4;148.75
117612.5;148.75
117622.5;148.75
117632.5;148.75
117642.7;148.75
117652.7;149
117662.7;149
117672.8;148.5
117682.8;149.75
117692.8;149.25
117703;149.5
117713;150.75
117723;149.5
117733.1;150.75
117743.1;150.75
117753.1;149.5
117763.3;149.5
117773.3;149.5
117783.3;150.75
117793.4;149.5
117803.4;150.75
117813.5;150.75
117823.6;149.5
117833.6;150.75
117843.6;149.5
117853.7;149.5
117863.7;150.75
117873.8;150.75
117883.9;150.75
117893.9;150.75
117903.9;150.75
117914;149.5
117924;150.75
117934.1;150.75
117944.2;150.75
117954.2;150.75
117964.2;150.75
117974.3;150.75
117984.3;150.75
117994.4;149.5
118004.5;149.5
118014.5;150.75
118024.5;149.5
118034.6;149.5
118044.6;149.5
118054.7;149.5
118064.8;149.5
118074.8;149.5
118084.8;149.5
118095;149.5
118105;149.5
118115;149.5
118125.1;149.5
118135.1;149.5
118145.1;149.5
118155.3;149.5
118165.3;149.5
118175.3;150.75
118185.4;149.5
118195.4;149.5
118205.4;149.5
118215.6;149.5
118225.6;149.5
118235.6;149.5
118245.7;149.5
118255.7;149.5
118265.8;149.5
118275.9;149.5
118285.9;149.5
118295.9;149.5
118306;149.5
118316;149.5
118326.1;150.75
118336.1;149.5
118346.2;149.5
118356.2;150.75
118366.3;149.5
118376.4;149.5
118386.4;149.5
118396.4;149.5
118406.5;149.5
118416.5;149.25
118426.6;149.5
118436.7;149.5
118446.7;150.75
118456.7;149.5
118466.8;149.5
118476.9;150.75
118486.9;150.75
118497;149.5
118507;149.5
118517;149.5
118527.2;149.5
118537.2;149.5
118547.2;149.5
118557.3;149.5
118567.3;149.5
118577.3;149.5
118587.5;149.5
118597.5;150.75
118607.5;149.5
118617.6;150.75
118627.6;150.75
118637.6;149.5
118647.8;149.5
118657.8;149.5
118667.8;150.75
118677.9;150.75
118687.9;149.5
118698;149.5
118708.1;150.75
118718.1;149.5
118728.1;149.5
118738.2;150.75
118748.2;149.5
118758.3;150.75
118768.4;151
118778.4;150.75
118788.4;150.75
118798.5;150.75
118808.6;150.75
118818.6;150.75
118828.7;151
118838.7;151
118848.7;150.25
118858.8;150.25
118868.8;150.25
118878.9;150.25
118889;150.25
118899;150.25
118909;150.25
118919.2;150.25
118929.1;150.25
118939.2;150.25
118949.3;150.25
118959.3;150.25
118969.3;150.25
118979.5;150.25
118989.5;150.25
118999.5;150.25
119009.6;150.25
119019.6;150.25
119029.7;150.5
119039.7;150.25
119049.7;150.25
119059.9;150.25
119069.9;150.25
119079.9;150.5
119090;150.5
119100;150.25
119110.1;150.25
119120.1;150.5
119130.2;150.25
119140.2;150.5
119150.3;150.25
119160.3;150.5
119170.4;150.25
119180.5;150.5
119190.5;150.5
119200.5;150.5
119210.6;150.5
119220.6;150.5
119230.7;150.5
119240.8;150.5
119250.8;151.75
119260.8;150.5
119270.9;150.5
119281;150.5
119291;150.5
119301;151.75
119311.1;151.75
119321.2;151.75
119331.2;151.75
119341.2;152
119351.3;152
119361.3;152
119371.4;152
119381.5;151.75
119391.5;152
119401.5;152
119411.7;152
119421.7;152
119431.7;152
119441.8;151.25
119451.8;152
119461.8;151.25
119472;152
119482;152
119492;151.25
119502.1;151.25
119512.1;151.25
119522.1;151.25
119532.3;151.25
119542.3;151.25
119552.3;151.25
119562.4;151.25
119572.4;151.25
119582.5;151.25
119592.6;151.25
119602.6;151.25
119612.6;151.25
119622.7;151.25
119632.7;151.5
119642.8;151.5
119652.9;151.25
119662.9;151.25
119672.9;151.5
119683;151.5
119693;151.25
119703.1;151.5
119713.2;151.5
119723.2;151.25
119733.2;151.5
119743.3;151.5
119753.4;151.5
119763.4;151.5
119773.5;151.5
119783.5;151.5
119793.5;152.75
119803.6;152.75
119813.6;151.5
119823.7;152.75
119833.8;152.75
119843.8;153
119853.9;152.5
119863.9;152.5
119873.9;152.5
119884;152.5
119894;152.25
119904.1;152.5
119914.1;152.5
119924.3;153.75
119934.3;152.5
119944.3;152.5
119954.4;153.75
119964.4;153.75
119974.4;153.75
119984.6;153.75
119994.6;154
120004.6;154
120014.7;154
120024.7;154
120034.8;154
120044.9;154
120054.9;153.75
120064.9;154
120075;154
120085;154
120095.1;154
120105.2;153.75
120115.2;154
120125.2;154
120135.3;154
120145.3;153.75
120155.4;154
120165.5;154
120175.5;154
120185.5;154
120195.6;154
120205.6;154
120215.7;154
120225.8;154
120235.8;153.25
120245.8;153.5
120255.9;153.5
120265.9;154.75
120276;155
120286.1;155.75
120296.1;157
120306.1;157.25
120316.3;158.5
120326.3;160.75
120336.3;162
120346.4;163
120356.4;164
120366.4;163.5
120376.6;164.25
120386.6;164.25
120396.6;165.75
120406.7;165.25
120416.7;166.75
120426.8;166.25
120436.9;166.5
120446.9;168
120456.9;167.25
120467;168.75
120477;169
120487.1;168.25
120497.2;170
120507.2;169.5
120517.2;170.25
120527.3;172
120537.3;173
120547.4;173.25
120557.5;174.5
120567.5;175.5
120577.5;176.25
120587.6;177.75
120597.6;178
120607.7;178
120617.8;178
120627.8;177.25
120637.8;178
120647.9;178
120657.9;178
120668;178
120678.1;177.25
120688.1;177.5
120698.1;178.25
120708.2;180
120718.2;180.25
120728.3;181.5
120738.4;184
120748.4;184.75
120758.5;184.5
120768.5;186
120778.5;185.25
120788.7;185.5
120798.7;185.25
120808.7;185.5
120818.8;185.5
120828.8;185.5
120838.8;185.5
120849;185.5
120859;185.5
120869;186.75
120879.1;186.75
120889.2;186.25
120899.2;186.5
120909.3;187.75
120919.3;187.25
120929.3;187.5
120939.4;188.75
120949.4;189
120959.5;188.25
120969.6;188.25
120979.6;188.5
120989.6;188.5
120999.7;189.75
121009.7;189.75
121019.8;188.5
121029.9;189.75
121039.9;189.75
121049.9;189.75
121060;189.75
121070;189.75
121080.1;189.75
121090.1;190
121100.2;190
121110.3;189.25
121120.3;190
121130.3;190
121140.4;190
121150.4;189.25
121160.5;190
121170.6;190
121180.6;190
121190.6;190
121200.8;189.25
121210.8;189.25
121220.8;190
121230.9;189.25
121240.9;190
121250.9;189.25
121261.1;189.25
121271.1;189.25
121281.1;189.25
121291.2;189.25
121301.2;189.25
121311.2;189.25
121321.4;189.25
121331.4;189.5
121341.4;190.75
121351.5;190.75
121361.6;190.25
121371.6;190.5
121381.7;190.5
121391.7;190.5
121401.7;190.5
121411.8;190.25
121421.8;190.5
121431.9;190.5
121441.9;190.5
121452;190.5
121462.1;190.5
121472.1;190.5
121482.1;190.5
121492.2;190.5
121502.2;190.5
121512.3;190.5
121522.4;190.5
121532.4;190.5
121542.4;190.5
121552.5;190.5
121562.5;190.5
121572.6;190.5
121582.6;190.5
121592.8;190.5
121602.8;190.5
121612.8;190.5
121622.9;190.5
121632.9;190.5
121642.9;190.5
121653.1;190.5
121663.1;190.5
121673.1;190.5
121683.2;190.5
121693.2;190.5
121703.3;190.5
121713.3;190.5
121723.4;190.5
121733.4;190.5
121743.5;190.5
121753.5;190.5
121763.6;190.5
121773.7;191.75
121783.7;190.5
121793.7;190.5
121803.8;190.5
121813.8;190.5
121823.9;190.5
121834;190.25
121844;190.75
121854;190.75
121864.1;191
121874.1;190.75
121884.2;191
121894.3;190.75
121904.3;191
121914.3;191
121924.4;191
121934.4;191
121944.5;191
121954.6;191
121964.6;191
121974.6;190.75
121984.7;190.75
121994.7;191
122004.8;190.75
122014.9;191
122024.9;191
122034.9;191
122045;191
122055.1;190.75
122065.1;191
122075.2;190.75
122085.2;190.75
122095.2;191
122105.4;191
122115.4;191
122125.4;191
122135.5;191
122145.5;191
122155.5;191
122165.7;191
122175.7;191
122185.7;191
122195.8;191
122205.8;191
122215.9;191
122226;191
122236;190.75
122246;191
122256.1;191
122266.1;190.75
122276.2;191
122286.3;190.75
122296.3;190.75
122306.3;191
122316.4;191
122326.5;191
122336.5;190.75
122346.6;190.75
122356.6;191
122366.6;191
122376.7;190.75
122386.7;191
122396.8;190.75
122406.8;190.75
122416.9;190.75
122427;190.75
122437;190.75
122447;190.75
122457.2;190.75
122467.1;189.5
122477.2;189.25
122487.3;190
122497.3;188.5
122507.3;189
122517.4;188.75
122527.5;187.5
122537.5;188
122547.6;187.25
122557.6;187.25
122567.6;187.25
122577.8;188
122587.8;187.25
122597.8;188
122607.9;187.25
122617.9;187.25
122627.9;188
122638.1;187.25
122648.1;187.25
122658.1;188
122668.2;187.25
122678.2;187.25
122688.3;188
122698.4;187.25
122708.4;188
122718.4;188
122728.5;188
122738.5;187.25
122748.6;187.25
122758.7;187.25
122768.7;187.25
122778.7;188
122788.8;187.25
122798.8;187.25
122808.9;187.25
122819;187.25
122829;187.25
122839;188
122849.1;188
122859.1;188
122869.2;187.25
122879.3;187.25
122889.3;188
122899.3;187.25
122909.4;187.25
122919.4;187.25
122929.5;187.25
122939.6;187.25
122949.6;187.25
122959.6;187.25
122969.8;188
122979.8;187.25
122989.8;187.25
122999.9;188
123009.9;187.25
123019.9;188
123030.1;187.25
123040.1;187.25
123050.1;188
123060.2;187.25
123070.2;187.25
123080.2;187.25
123090.4;187.25
123100.4;188
123110.4;188
123120.5;187.25
123130.5;187.25
123140.6;187.25
123150.7;188
123160.7;188
123170.7;187.25
123180.8;188
123190.8;188
123200.9;188
123211;187.25
123221;187.25
123231;187.25
123241.1;187.25
123251.1;187.25
123261.2;187.25
123271.3;187.25
123281.3;187.25
123291.3;187.25
123301.4;187.25
123311.4;187.25
123321.5;187.25
123331.6;187.25
123341.6;188
123351.6;187.25
123361.7;187.25
123371.7;187.25
123381.8;188
123391.9;187.25
123401.9;188
123411.9;188
123422.1;188
123432.1;187.25
123442.1;188
123452.2;188
123462.2;187.25
123472.2;187.25
123482.4;188
123492.4;187.25
123502.4;188
123512.5;188
123522.5;187.25
123532.6;188
123542.7;187.25
123552.7;188
123562.7;187.25
123572.8;187.25
123582.8;187.25
123592.9;187.25
123603;187.25
123613;188
123623;187.25
123633.1;187.25
123643.1;188
123653.2;187.25
123663.3;187.25
123673.3;188
123683.3;187.25
123693.4;187.25
123703.4;187.25
123713.5;187.25
123723.6;187.25
123733.6;188
123743.6;187.25
123753.7;187.25
123763.8;187.25
123773.8;188
123783.9;187.25
123793.9;187.25
123803.9;187.25
123814.1;188
123824;187.25
123834.1;187.25
123844.2;188
123854.2;187.25
123864.2;187.25
123874.4;188
123884.4;187.25
123894.4;187.25
123904.5;187.25
123914.5;187.25
123924.5;187.25
123934.7;187.25
123944.7;188
123954.7;187.25
123964.8;187.25
123974.8;187.25
123984.9;187.25
123995;187.25
124005;188
124015;188
124025.1;187.25
124035.1;187.25
124045.2;188
124055.3;188
124065.3;187.25
124075.3;187.25
124085.4;187.25
124095.4;187.25
124105.5;187.25
124115.6;188
124125.6;187.25
124135.6;187.25
124145.7;188
124155.7;188
124165.8;187.25
124175.9;187.25
124185.9;188
124195.9;187.25
124206;187.25
124216;187.25
124226.1;188
124236.2;187.25
124246.2;187.25
124256.2;188
124266.3;188
124276.4;188
124286.4;188
124296.5;187.25
124306.5;187.25
124316.5;188
124326.7;187.25
124336.7;188
124346.7;187.25
124356.8;187.25
124366.8;187.25
124376.8;188
124387;187.25
124397;187.25
124407;187.25
124417.1;187.25
124427.1;187.25
124437.2;188
124447.3;187.25
124457.3;187.25
124467.3;188
124477.4;188
124487.4;188
124497.5;188
124507.6;187.25
124517.6;187.25
124527.6;188
124537.7;187.25
124547.8;188
124557.8;187.25
124567.9;187.25
124577.9;187.25
124587.9;187.25
124598;187.25
124608;187.25
124618.1;188
124628.2;187.25
124638.2;188
124648.2;188
124658.3;187.25
124668.3;187.25
124678.4;187.25
124688.5;187.25
124698.5;187.25
124708.5;188
124718.7;188
124728.7;187.25
124738.7;187.25
124748.8;188
124758.8;187.25
124768.8;187.25
124779;187.25
124789;187.25
124799;188
124809.1;187.25
124819.1;187.25
124829.1;188
124839.3;188
124849.3;187.25
124859.3;188
124869.4;187.25
124879.4;187.25
124889.5;188
124899.5;187.25
124909.6;187.25
124919.7;188
124929.7;188
124939.7;187.25
124949.8;187.25
124959.8;188
124969.9;187.25
124980;187.25
124990;187.25
125000;187.25
125010.1;188
125020.1;188
125030.2;187.25
125040.3;188
125050.3;188
125060.3;188
125070.4;187.25
125080.5;187.25
125090.5;188
125100.6;187.25
125110.6;188
125120.6;187.25
125130.7;187.25
125140.7;188
125150.8;187.25
125160.9;187.25
125170.9;187.25
125180.9;187.25
125191.1;187.25
125201.1;187.25
125211.1;187.25
125221.2;187.25
125231.2;188
125241.2;187.25
125251.4;187.25
125261.4;187.25
125271.4;187.5
125281.5;187.25
125291.5;187.25
125301.5;187.25
125311.7;187.25
125321.7;187.25
125331.7;187.25
125341.8;187.25
125351.8;187.25
125361.9;187.25
125372;188
125382;187.25
125392;187.25
125402.1;187.25
125412.1;188
125422.2;187.25
125432.3;187.25
125442.3;188
125452.3;187.25
125462.4;188
125472.4;187.25
125482.5;188
125492.6;188
125502.6;187.25
125512.6;187.5
125522.7;187.25
125532.8;187.25
125542.8;187.25
125552.9;188
125562.9;187.25
125572.9;187.25
125583;187.25
125593;187.25
125603.1;187.25
125613.2;187.25
125623.2;187.25
125633.2;187.25
125643.4;187.25
125653.4;187.25
125663.4;187.25
125673.5;187.25
125683.5;187.25
125693.5;187.25
125703.7;187.25
125713.7;187.25
125723.7;188
125733.8;187.25
125743.8;188
125753.8;187.25
125764;188
125774;187.25
125784;187.25
125794.1;187.25
125804.1;187.25
125814.2;187.25
125824.3;187.25
125834.3;187.25
125844.3;187.25
125854.4;187.25
125864.5;187.25
125874.5;187.25
125884.6;187.25
125894.6;187.25
125904.6;187.25
125914.7;187.5
125924.7;187.25
125934.8;187.25
125944.9;187.25
125954.9;187.25
125964.9;187.25
125975;187.25
125985;187.25
125995.1;187.25
126005.2;188
126015.2;187.25
126025.2;187.25
126035.4;187.25
126045.4;187.25
126055.4;187.25
126065.5;187.25
126075.5;187.25
126085.5;187.25
126095.7;187.25
126105.7;187.25
126115.7;188
126125.8;187.25
126135.8;187.5
126145.8;188
126156;187.25
126166;187.25
126176;187.25
126186.1;187.25
126196.1;187.25
126206.1;187.25
126216.3;187.25
126226.3;187.25
126236.3;187.25
126246.4;187.25
126256.4;187.25
126266.5;187.25
126276.6;187.25
126286.6;187.25
126296.6;187.25
126306.7;187.25
126316.8;187.25
126326.8;187.25
126336.9;187.25
126346.9;187.25
126356.9;187.25
126367;187.25
126377.1;187.25
126387.1;188
126397.2;188
126407.2;187.25
126417.2;187.25
126427.3;187.25
126437.3;187.25
126447.4;188
126457.5;187.25
126467.5;187.25
126477.5;187.25
126487.7;187.25
126497.6;187.25
126507.7;187.25
126517.8;187.25
126527.8;187.25
126537.8;187.25
126548;187.25
126558;187.5
126568;187.25
126578.1;187.25
126588.1;187.25
126598.1;187.5
126608.3;187.25
126618.3;187.25
126628.3;187.25
126638.4;187.25
126648.4;187.25
126658.5;187.25
126668.6;187.25
126678.6;187.25
126688.6;187.25
126698.7;187.25
126708.7;187.25
126718.8;187.25
126728.9;187.25
126738.9;187.25
126748.9;188
126759;187.25
126769;188
126779.1;187.25
126789.2;187.25
126799.2;187.25
126809.2;187.25
126819.3;188
126829.3;187.25
126839.4;187.25
126849.5;187.25
126859.5;187.25
126869.5;187.25
126879.6;187.5
126889.6;187.25
126899.7;187.25
126909.8;188
126919.8;187.5
126929.8;187.25
126940;187.25
126950;187.5
126960;187.25
126970.1;187.25
126980.1;187.25
126990.1;187.25
127000.3;187.25
127010.3;187.25
127020.3;187.25
127030.4;187.25
127040.4;187.25
127050.4;187.25
127060.6;187.25
127070.6;187.25
127080.6;187.25
127090.7;187.25
127100.7;187.25
127110.7;187.25
127120.9;187.25
127130.9;187.25
127140.9;187.25
127151;187.25
127161;187.25
127171.1;187.25
127181.2;187.25
127191.2;188
127201.2;188
127211.3;187.25
127221.3;187.25
127231.4;187.25
127241.5;187.25
127251.5;187.25
127261.5;187.25
127271.6;188
127281.6;187.25
127291.7;187.25
127301.8;187.25
127311.8;187.25
127321.8;187.25
127331.9;187.25
127341.9;187.5
127352;187.25
127362.1;187.25
127372.1;187.25
127382.1;187.25
127392.2;187.25
127402.3;187.25
127412.3;187.25
127422.4;187.25
127432.4;187.25
127442.4;187.25
127452.6;187.25
127462.6;188
127472.6;188
127482.7;187.25
127492.7;188
127502.8;187.25
127512.9;187.25
127522.9;187.25
127532.9;187.25
127543;187.25
127553;187.25
127563.1;187.25
127573.2;187.25
127583.2;187.25
127593.2;187.25
127603.3;187.25
127613.4;187.25
127623.4;187.25
127633.5;187.25
127643.5;187.25
127653.5;187.5
127663.6;187.25
127673.6;188
127683.7;187.25
127693.8;187.25
127703.8;187.25
127713.8;187.25
127723.9;187.25
127733.9;187.25
127744;187.25
127754.1;187.25
127764.1;187.25
127774.1;187.25
127784.2;187.25
127794.2;187.25
127804.3;187.5
127814.4;187.25
127824.4;187.25
127834.5;187.25
127844.5;187.25
127854.5;187.25
127864.7;187.25
127874.7;187.25
127884.7;187.25
127894.8;187.25
127904.8;188
127914.8;187.25
127925;187.25
127935;187.25
127945;187.25
127955.1;187.25
127965.1;187.25
127975.2;187.25
127985.3;187.25
127995.3;187.25
128005.3;188
128015.4;187.25
128025.4;187.25
128035.5;187.25
128045.6;187.25
128055.6;187.25
128065.6;187.25
128075.7;187.25
128085.7;187.25
128095.8;187.25
128105.9;187.25
128115.9;187.25
128125.9;187.25
128136;187.25
128146;187.25
128156.1;187.25
128166.2;187.25
128176.2;187.25
128186.2;187.25
128196.3;188
128206.3;187.25
128216.4;187.5
128226.5;187.25
128236.5;187.25
128246.6;187.25
128256.6;187.25
128266.6;187.25
128276.8;187.25
128286.8;187.25
128296.8;187.25
128306.9;187.25
128316.9;187.25
128326.9;187.25
128337.1;187.25
128347.1;187.25
128357.1;187.25
128367.2;187.25
128377.2;187.25
128387.3;188
128397.4;187.25
128407.4;188
128417.4;187.25
128427.5;187.25
128437.5;187.25
128447.6;187.25
128457.7;187.25
128467.7;187.25
128477.7;187.25
128487.8;187.25
128497.8;187.25
128507.9;187.25
128518;187.25
128528;187.25
128538;187.25
128548.1;187.25
128558.1;187.25
128568.2;187.25
128578.3;187.25
128588.3;188
128598.3;187.25
128608.4;187.25
128618.5;187.25
128628.5;187.25
128638.6;187.25
128648.6;187.25
128658.6;187.25
128668.7;187.25
128678.7;187.25
128688.8;187.25
128698.9;187.5
128708.9;187.25
128718.9;187.25
128729.1;187.25
128739.1;187.25
128749.1;187.25
128759.2;187.25
128769.2;187.25
128779.2;187.25
128789.4;187.25
128799.4;187.25
128809.4;187.25
128819.5;187.25
128829.5;187.25
128839.5;187.25
128849.7;187.25
128859.7;188
128869.7;188
128879.8;187.25
128889.8;187.25
128899.9;187.25
128910;187.25
128920;187.25
128930;187.25
128940.1;188
128950.1;187.25
128960.2;187.25
128970.3;187.25
128980.3;187.25
128990.3;187.25
129000.4;188
129010.4;187.25
129020.5;187.25
129030.6;187.25
129040.6;187.5
129050.6;187.25
129060.7;188
129070.8;187.25
129080.8;187.25
129090.9;187.25
129100.9;187.25
129110.9;187.25
129121.1;187.25
129131;187.25
129141.1;187.25
129151.2;187.25
129161.2;187.25
129171.2;187.25
129181.4;187.25
129191.4;187.25
129201.4;187.25
129211.5;187.25
129221.5;187.25
129231.5;187.25
129241.7;187.25
129251.7;188
129261.7;187.25
129271.8;187.25
129281.8;187.25
129291.9;187.25
129302;187.25
129312;188
129322;187.25
129332.1;187.25
129342.1;188
129352.2;187.25
129362.3;187.25
129372.3;187.25
129382.3;187.25
129392.4;187.25
129402.5;187.25
129412.5;187.25
129422.6;187.25
129432.6;187.25
129442.6;187.25
129452.7;187.25
129462.7;187.25
129472.8;187.25
129482.9;188
129492.9;187.25
129502.9;187.25
129513;187.25
129523;187.5
129533.1;187.25
129543.2;187.25
129553.2;187.25
129563.2;187.25
129573.3;187.25
129583.3;187.25
129593.4;187.25
129603.5;187.25
129613.5;187.25
129623.5;188
129633.7;187.25
129643.7;187.25
129653.7;187.25
129663.8;187.25
129673.8;187.25
129683.8;187.25
129694;187.25
129704;187.25
129714;187.25
129724.1;187.25
129734.1;187.25
129744.1;187.25
129754.3;187.5
129764.3;187.25
129774.3;187.25
129784.4;187.25
129794.4;187.25
129804.5;187.25
129814.6;187.5
129824.6;187.25
129834.6;187.5
129844.7;187.25
129854.7;187.25
129864.8;187.25
129874.9;187.25
129884.9;187.25
129894.9;187.25
129905;187.25
129915.1;187.25
129925.1;187.25
129935.2;187.25
129945.2;187.25
129955.2;187.25
129965.3;187.25
129975.3;187.5
129985.4;187.25
129995.5;187.25
130005.5;187.25
130015.5;187.25
130025.6;188
130035.7;188
130045.7;188
130055.8;187.25
130065.8;187.25
130075.8;187.25
130086;187.25
130096;187.25
130106;187.25
130116.1;187.25
130126.1;187.25
130136.1;187.5
130146.3;187.25
130156.3;187.25
130166.3;187.25
130176.4;187.25
130186.4;187.25
130196.5;187.25
130206.6;187.25
130216.6;187.25
130226.6;187.25
130236.7;187.25
130246.8;187.25
130256.8;187.25
130266.9;187.25
130276.9;187.25
130286.9;187.25
130297;187.25
130307;187.25
130317.1;187.25
130327.2;187.25
130337.2;187.5
130347.2;187.25
130357.3;187.25
130367.3;187.25
130377.4;188
130387.4;187.25
130397.5;187.25
130407.6;187.25
130417.6;187.25
130427.6;187.25
130437.7;187.25
130447.7;187.5
130457.8;187.25
130467.9;187.5
130477.9;187.25
130487.9;187.5
130498.1;188
130508.1;187.25
130518.1;187.25
130528.2;187.25
130538.2;187.25
130548.2;187.25
130558.4;187.25
130568.4;187.25
130578.4;187.25
130588.5;187.25
130598.5;187.25
130608.6;187.25
130618.7;188
130628.7;187.25
130638.7;187.25
130648.8;187.25
130658.8;187.25
130668.9;187.25
130679;187.25
130689;187.5
